,ENSEMBL_ID
2604,ENSG00000113391
2605,ENSG00000113441
2606,ENSG00000113456
2607,ENSG00000113460
2608,ENSG00000113504
2609,ENSG00000113522
2610,ENSG00000113552
2611,ENSG00000113558
2612,ENSG00000113569
2613,ENSG00000113575
2614,ENSG00000113580
2615,ENSG00000113583
2616,ENSG00000113593
2617,ENSG00000113597
2618,ENSG00000113615
2619,ENSG00000113621
2620,ENSG00000113638
2621,ENSG00000113645
2622,ENSG00000113649
2623,ENSG00000113657
2624,ENSG00000113658
2625,ENSG00000113712
2626,ENSG00000113716
2627,ENSG00000113719
2628,ENSG00000113721
2629,ENSG00000113732
2630,ENSG00000113734
2631,ENSG00000113742
2632,ENSG00000113758
2633,ENSG00000113761
2634,ENSG00000113790
2635,ENSG00000113810
2636,ENSG00000113811
2637,ENSG00000113812
2638,ENSG00000113838
2639,ENSG00000113845
2640,ENSG00000113851
2641,ENSG00000113916
2642,ENSG00000113971
2643,ENSG00000114013
2644,ENSG00000114019
2645,ENSG00000114021
2646,ENSG00000114023
2647,ENSG00000114026
2648,ENSG00000114030
2649,ENSG00000114054
2650,ENSG00000114062
2651,ENSG00000114098
2652,ENSG00000114107
2653,ENSG00000114115
2654,ENSG00000114125
2655,ENSG00000114126
2656,ENSG00000114127
2657,ENSG00000114166
2658,ENSG00000114209
2659,ENSG00000114315
2660,ENSG00000114316
2661,ENSG00000114346
2662,ENSG00000114353
2663,ENSG00000114354
2664,ENSG00000114383
2665,ENSG00000114388
2666,ENSG00000114391
2667,ENSG00000114395
2668,ENSG00000114405
2669,ENSG00000114416
2670,ENSG00000114423
2671,ENSG00000114439
2672,ENSG00000114446
2673,ENSG00000114450
2674,ENSG00000114473
2675,ENSG00000114480
2676,ENSG00000114491
2677,ENSG00000114503
2678,ENSG00000114520
2679,ENSG00000114541
2680,ENSG00000114544
2681,ENSG00000114554
2682,ENSG00000114573
2683,ENSG00000114626
2684,ENSG00000114648
2685,ENSG00000114650
2686,ENSG00000114686
2687,ENSG00000114698
2688,ENSG00000114735
2689,ENSG00000114738
2690,ENSG00000114742
2691,ENSG00000114744
2692,ENSG00000114745
2693,ENSG00000114767
2694,ENSG00000114770
2695,ENSG00000114779
2696,ENSG00000114784
2697,ENSG00000114796
2698,ENSG00000114850
2699,ENSG00000114857
2700,ENSG00000114859
2701,ENSG00000114861
2702,ENSG00000114867
2703,ENSG00000114904
2704,ENSG00000114942
2705,ENSG00000114956
2706,ENSG00000114978
2707,ENSG00000114982
2708,ENSG00000114988
2709,ENSG00000114993
2710,ENSG00000114999
2711,ENSG00000115020
2712,ENSG00000115042
2713,ENSG00000115053
2714,ENSG00000115073
2715,ENSG00000115084
2716,ENSG00000115091
2717,ENSG00000115107
2718,ENSG00000115109
2719,ENSG00000115128
2720,ENSG00000115129
2721,ENSG00000115145
2722,ENSG00000115165
2723,ENSG00000115170
2724,ENSG00000115183
2725,ENSG00000115204
2726,ENSG00000115207
2727,ENSG00000115211
2728,ENSG00000115216
2729,ENSG00000115226
2730,ENSG00000115233
2731,ENSG00000115234
2732,ENSG00000115239
2733,ENSG00000115241
2734,ENSG00000115255
2735,ENSG00000115268
2736,ENSG00000115271
2737,ENSG00000115274
2738,ENSG00000115275
2739,ENSG00000115282
2740,ENSG00000115286
2741,ENSG00000115289
2742,ENSG00000115306
2743,ENSG00000115307
2744,ENSG00000115310
2745,ENSG00000115317
2746,ENSG00000115325
2747,ENSG00000115350
2748,ENSG00000115355
2749,ENSG00000115364
2750,ENSG00000115365
2751,ENSG00000115368
2752,ENSG00000115380
2753,ENSG00000115392
2754,ENSG00000115414
2755,ENSG00000115415
2756,ENSG00000115419
2757,ENSG00000115421
2758,ENSG00000115425
2759,ENSG00000115446
2760,ENSG00000115457
2761,ENSG00000115459
2762,ENSG00000115461
2763,ENSG00000115464
2764,ENSG00000115468
2765,ENSG00000115484
2766,ENSG00000115486
2767,ENSG00000115504
2768,ENSG00000115514
2769,ENSG00000115520
2770,ENSG00000115523
2771,ENSG00000115524
2772,ENSG00000115525
2773,ENSG00000115540
2774,ENSG00000115541
2775,ENSG00000115548
2776,ENSG00000115561
2777,ENSG00000115568
2778,ENSG00000115594
2779,ENSG00000115641
2780,ENSG00000115649
2781,ENSG00000115652
2782,ENSG00000115657
2783,ENSG00000115661
2784,ENSG00000115677
2785,ENSG00000115685
2786,ENSG00000115687
2787,ENSG00000115694
2788,ENSG00000115738
2789,ENSG00000115750
2790,ENSG00000115756
2791,ENSG00000115758
2792,ENSG00000115760
2793,ENSG00000115761
2794,ENSG00000115762
2795,ENSG00000115806
2796,ENSG00000115808
2797,ENSG00000115816
2798,ENSG00000115825
2799,ENSG00000115827
2800,ENSG00000115839
2801,ENSG00000115840
2802,ENSG00000115841
2803,ENSG00000115875
2804,ENSG00000115884
2805,ENSG00000115902
2806,ENSG00000115904
2807,ENSG00000115935
2808,ENSG00000115942
2809,ENSG00000115944
2810,ENSG00000115946
2811,ENSG00000115947
2812,ENSG00000115956
2813,ENSG00000115963
2814,ENSG00000115966
2815,ENSG00000115970
2816,ENSG00000115977
2817,ENSG00000115993
2818,ENSG00000115998
2819,ENSG00000116001
2820,ENSG00000116005
2821,ENSG00000116016
2822,ENSG00000116017
2823,ENSG00000116030
2824,ENSG00000116044
2825,ENSG00000116062
2826,ENSG00000116095
2827,ENSG00000116096
2828,ENSG00000116120
2829,ENSG00000116127
2830,ENSG00000116128
2831,ENSG00000116133
2832,ENSG00000116138
2833,ENSG00000116151
2834,ENSG00000116157
2835,ENSG00000116161
2836,ENSG00000116171
2837,ENSG00000116191
2838,ENSG00000116198
2839,ENSG00000116199
2840,ENSG00000116209
2841,ENSG00000116212
2842,ENSG00000116213
2843,ENSG00000116221
2844,ENSG00000116237
2845,ENSG00000116251
2846,ENSG00000116260
2847,ENSG00000116266
2848,ENSG00000116273
2849,ENSG00000116285
2850,ENSG00000116288
2851,ENSG00000116337
2852,ENSG00000116350
2853,ENSG00000116353
2854,ENSG00000116406
2855,ENSG00000116455
2856,ENSG00000116459
2857,ENSG00000116473
2858,ENSG00000116478
2859,ENSG00000116489
2860,ENSG00000116497
2861,ENSG00000116514
2862,ENSG00000116521
2863,ENSG00000116539
2864,ENSG00000116560
2865,ENSG00000116574
2866,ENSG00000116580
2867,ENSG00000116584
2868,ENSG00000116586
2869,ENSG00000116604
2870,ENSG00000116641
2871,ENSG00000116649
2872,ENSG00000116661
2873,ENSG00000116663
2874,ENSG00000116667
2875,ENSG00000116670
2876,ENSG00000116678
2877,ENSG00000116679
2878,ENSG00000116685
2879,ENSG00000116688
2880,ENSG00000116691
2881,ENSG00000116698
2882,ENSG00000116701
2883,ENSG00000116704
2884,ENSG00000116717
2885,ENSG00000116729
2886,ENSG00000116731
2887,ENSG00000116741
2888,ENSG00000116747
2889,ENSG00000116750
2890,ENSG00000116752
2891,ENSG00000116754
2892,ENSG00000116761
2893,ENSG00000116774
2894,ENSG00000116786
2895,ENSG00000116791
2896,ENSG00000116793
2897,ENSG00000116809
2898,ENSG00000116815
2899,ENSG00000116830
2900,ENSG00000116857
2901,ENSG00000116871
2902,ENSG00000116874
2903,ENSG00000116885
2904,ENSG00000116898
2905,ENSG00000116903
2906,ENSG00000116906
2907,ENSG00000116918
2908,ENSG00000116922
2909,ENSG00000116954
2910,ENSG00000116962
2911,ENSG00000116977
2912,ENSG00000116984
2913,ENSG00000116991
2914,ENSG00000117000
2915,ENSG00000117020
2916,ENSG00000117036
2917,ENSG00000117054
2918,ENSG00000117091
2919,ENSG00000117114
2920,ENSG00000117118
2921,ENSG00000117122
2922,ENSG00000117133
2923,ENSG00000117139
2924,ENSG00000117143
2925,ENSG00000117151
2926,ENSG00000117153
2927,ENSG00000117155
2928,ENSG00000117174
2929,ENSG00000117226
2930,ENSG00000117228
2931,ENSG00000117262
2932,ENSG00000117266
2933,ENSG00000117280
2934,ENSG00000117298
2935,ENSG00000117305
2936,ENSG00000117308
2937,ENSG00000117318
2938,ENSG00000117335
2939,ENSG00000117360
2940,ENSG00000117362
2941,ENSG00000117385
2942,ENSG00000117394
2943,ENSG00000117395
2944,ENSG00000117408
2945,ENSG00000117410
2946,ENSG00000117411
2947,ENSG00000117419
2948,ENSG00000117448
2949,ENSG00000117450
2950,ENSG00000117461
2951,ENSG00000117475
2952,ENSG00000117479
2953,ENSG00000117480
2954,ENSG00000117481
2955,ENSG00000117500
2956,ENSG00000117505
2957,ENSG00000117519
2958,ENSG00000117523
2959,ENSG00000117528
2960,ENSG00000117533
2961,ENSG00000117543
2962,ENSG00000117569
2963,ENSG00000117592
2964,ENSG00000117597
2965,ENSG00000117614
2966,ENSG00000117616
2967,ENSG00000117620
2968,ENSG00000117625
2969,ENSG00000117632
2970,ENSG00000117640
2971,ENSG00000117643
2972,ENSG00000117676
2973,ENSG00000117682
2974,ENSG00000117691
2975,ENSG00000117697
2976,ENSG00000117713
2977,ENSG00000117724
2978,ENSG00000117748
2979,ENSG00000117751
2980,ENSG00000117758
2981,ENSG00000117859
2982,ENSG00000117862
2983,ENSG00000117868
2984,ENSG00000117877
2985,ENSG00000117899
2986,ENSG00000117906
2987,ENSG00000117984
2988,ENSG00000118007
2989,ENSG00000118046
2990,ENSG00000118058
2991,ENSG00000118096
2992,ENSG00000118162
2993,ENSG00000118181
2994,ENSG00000118197
2995,ENSG00000118200
2996,ENSG00000118217
2997,ENSG00000118242
2998,ENSG00000118246
2999,ENSG00000118257
3000,ENSG00000118260
3001,ENSG00000118292
3002,ENSG00000118363
3003,ENSG00000118418
3004,ENSG00000118454
3005,ENSG00000118482
3006,ENSG00000118503
3007,ENSG00000118507
3008,ENSG00000118508
3009,ENSG00000118515
3010,ENSG00000118518
3011,ENSG00000118523
3012,ENSG00000118564
3013,ENSG00000118600
3014,ENSG00000118640
3015,ENSG00000118680
3016,ENSG00000118705
3017,ENSG00000118707
3018,ENSG00000118762
3019,ENSG00000118785
3020,ENSG00000118816
3021,ENSG00000118849
3022,ENSG00000118855
3023,ENSG00000118873
3024,ENSG00000118894
3025,ENSG00000118939
3026,ENSG00000118960
3027,ENSG00000118961
3028,ENSG00000118971
3029,ENSG00000118985
3030,ENSG00000119004
3031,ENSG00000119013
3032,ENSG00000119041
3033,ENSG00000119048
3034,ENSG00000119138
3035,ENSG00000119139
3036,ENSG00000119185
3037,ENSG00000119203
3038,ENSG00000119227
3039,ENSG00000119231
3040,ENSG00000119242
3041,ENSG00000119280
3042,ENSG00000119285
3043,ENSG00000119314
3044,ENSG00000119318
3045,ENSG00000119321
3046,ENSG00000119326
3047,ENSG00000119333
3048,ENSG00000119335
3049,ENSG00000119383
3050,ENSG00000119392
3051,ENSG00000119396
3052,ENSG00000119397
3053,ENSG00000119401
3054,ENSG00000119402
3055,ENSG00000119403
3056,ENSG00000119408
3057,ENSG00000119414
3058,ENSG00000119421
3059,ENSG00000119431
3060,ENSG00000119446
3061,ENSG00000119471
3062,ENSG00000119487
3063,ENSG00000119509
3064,ENSG00000119522
3065,ENSG00000119523
3066,ENSG00000119535
3067,ENSG00000119537
3068,ENSG00000119541
3069,ENSG00000119559
3070,ENSG00000119574
3071,ENSG00000119596
3072,ENSG00000119599
3073,ENSG00000119616
3074,ENSG00000119630
3075,ENSG00000119632
3076,ENSG00000119638
3077,ENSG00000119640
3078,ENSG00000119650
3079,ENSG00000119655
3080,ENSG00000119661
3081,ENSG00000119669
3082,ENSG00000119673
3083,ENSG00000119681
3084,ENSG00000119682
3085,ENSG00000119684
3086,ENSG00000119685
3087,ENSG00000119686
3088,ENSG00000119688
3089,ENSG00000119689
3090,ENSG00000119699
3091,ENSG00000119703
3092,ENSG00000119705
3093,ENSG00000119707
3094,ENSG00000119711
3095,ENSG00000119718
3096,ENSG00000119720
3097,ENSG00000119723
3098,ENSG00000119725
3099,ENSG00000119729
3100,ENSG00000119760
3101,ENSG00000119772
3102,ENSG00000119777
3103,ENSG00000119778
3104,ENSG00000119782
3105,ENSG00000119787
3106,ENSG00000119801
3107,ENSG00000119820
3108,ENSG00000119844
3109,ENSG00000119862
3110,ENSG00000119865
3111,ENSG00000119878
3112,ENSG00000119899
3113,ENSG00000119900
3114,ENSG00000119906
3115,ENSG00000119912
3116,ENSG00000119917
3117,ENSG00000119922
3118,ENSG00000119927
3119,ENSG00000119929
3120,ENSG00000119943
3121,ENSG00000119950
3122,ENSG00000119953
3123,ENSG00000119965
3124,ENSG00000119969
3125,ENSG00000119977
3126,ENSG00000119986
3127,ENSG00000120008
3128,ENSG00000120029
3129,ENSG00000120053
3130,ENSG00000120063
3131,ENSG00000120071
3132,ENSG00000120129
3133,ENSG00000120137
3134,ENSG00000120158
3135,ENSG00000120159
3136,ENSG00000120253
3137,ENSG00000120254
3138,ENSG00000120256
3139,ENSG00000120265
3140,ENSG00000120306
3141,ENSG00000120314
3142,ENSG00000120318
3143,ENSG00000120333
3144,ENSG00000120370
3145,ENSG00000120437
3146,ENSG00000120438
3147,ENSG00000120451
3148,ENSG00000120458
3149,ENSG00000120509
3150,ENSG00000120526
3151,ENSG00000120533
3152,ENSG00000120539
3153,ENSG00000120549
3154,ENSG00000120594
3155,ENSG00000120616
3156,ENSG00000120647
3157,ENSG00000120656
3158,ENSG00000120662
3159,ENSG00000120675
3160,ENSG00000120685
3161,ENSG00000120686
3162,ENSG00000120688
3163,ENSG00000120690
3164,ENSG00000120694
3165,ENSG00000120697
3166,ENSG00000120699
3167,ENSG00000120705
3168,ENSG00000120708
3169,ENSG00000120709
3170,ENSG00000120725
3171,ENSG00000120727
3172,ENSG00000120733
3173,ENSG00000120738
3174,ENSG00000120742
3175,ENSG00000120784
3176,ENSG00000120798
3177,ENSG00000120800
3178,ENSG00000120802
3179,ENSG00000120805
3180,ENSG00000120832
3181,ENSG00000120833
3182,ENSG00000120837
3183,ENSG00000120860
3184,ENSG00000120868
3185,ENSG00000120885
3186,ENSG00000120889
3187,ENSG00000120896
3188,ENSG00000120899
3189,ENSG00000120910
3190,ENSG00000120913
3191,ENSG00000120915
3192,ENSG00000120925
3193,ENSG00000120942
3194,ENSG00000120948
3195,ENSG00000120963
3196,ENSG00000120992
3197,ENSG00000121022
3198,ENSG00000121039
3199,ENSG00000121057
3200,ENSG00000121058
3201,ENSG00000121060
3202,ENSG00000121064
3203,ENSG00000121067
3204,ENSG00000121068
3205,ENSG00000121073
3206,ENSG00000121104
3207,ENSG00000121210
3208,ENSG00000121274
3209,ENSG00000121281
3210,ENSG00000121289
3211,ENSG00000121310
3212,ENSG00000121316
3213,ENSG00000121390
3214,ENSG00000121410
3215,ENSG00000121413
3216,ENSG00000121417
3217,ENSG00000121481
3218,ENSG00000121486
3219,ENSG00000121542
3220,ENSG00000121578
3221,ENSG00000121579
3222,ENSG00000121653
3223,ENSG00000121671
3224,ENSG00000121680
3225,ENSG00000121691
3226,ENSG00000121716
3227,ENSG00000121741
3228,ENSG00000121749
3229,ENSG00000121766
3230,ENSG00000121769
3231,ENSG00000121774
3232,ENSG00000121775
3233,ENSG00000121851
3234,ENSG00000121858
3235,ENSG00000121864
3236,ENSG00000121879
3237,ENSG00000121897
3238,ENSG00000121900
3239,ENSG00000121931
3240,ENSG00000121940
3241,ENSG00000121957
3242,ENSG00000121964
3243,ENSG00000121966
3244,ENSG00000121989
3245,ENSG00000122008
3246,ENSG00000122026
3247,ENSG00000122033
3248,ENSG00000122034
3249,ENSG00000122035
3250,ENSG00000122042
3251,ENSG00000122068
3252,ENSG00000122085
3253,ENSG00000122122
3254,ENSG00000122126
3255,ENSG00000122140
3256,ENSG00000122176
3257,ENSG00000122203
3258,ENSG00000122218
3259,ENSG00000122257
3260,ENSG00000122299
3261,ENSG00000122359
3262,ENSG00000122376
3263,ENSG00000122378
3264,ENSG00000122386
3265,ENSG00000122390
3266,ENSG00000122406
3267,ENSG00000122417
3268,ENSG00000122435
3269,ENSG00000122481
3270,ENSG00000122482
3271,ENSG00000122484
3272,ENSG00000122507
3273,ENSG00000122512
3274,ENSG00000122515
3275,ENSG00000122547
3276,ENSG00000122550
3277,ENSG00000122557
3278,ENSG00000122565
3279,ENSG00000122566
3280,ENSG00000122591
3281,ENSG00000122642
3282,ENSG00000122643
3283,ENSG00000122644
3284,ENSG00000122674
3285,ENSG00000122678
3286,ENSG00000122679
3287,ENSG00000122687
3288,ENSG00000122692
3289,ENSG00000122694
3290,ENSG00000122696
3291,ENSG00000122705
3292,ENSG00000122707
3293,ENSG00000122729
3294,ENSG00000122741
3295,ENSG00000122779
3296,ENSG00000122783
3297,ENSG00000122786
3298,ENSG00000122861
3299,ENSG00000122862
3300,ENSG00000122873
3301,ENSG00000122882
3302,ENSG00000122884
3303,ENSG00000122912
3304,ENSG00000122952
3305,ENSG00000122965
3306,ENSG00000122970
3307,ENSG00000122971
3308,ENSG00000123064
3309,ENSG00000123066
3310,ENSG00000123080
3311,ENSG00000123091
3312,ENSG00000123094
3313,ENSG00000123104
3314,ENSG00000123106
3315,ENSG00000123124
3316,ENSG00000123130
3317,ENSG00000123131
3318,ENSG00000123136
3319,ENSG00000123143
3320,ENSG00000123144
3321,ENSG00000123146
3322,ENSG00000123154
3323,ENSG00000123159
3324,ENSG00000123178
3325,ENSG00000123179
3326,ENSG00000123200
3327,ENSG00000123213
3328,ENSG00000123219
3329,ENSG00000123240
3330,ENSG00000123268
3331,ENSG00000123297
3332,ENSG00000123329
3333,ENSG00000123338
3334,ENSG00000123342
3335,ENSG00000123349
3336,ENSG00000123352
3337,ENSG00000123353
3338,ENSG00000123358
3339,ENSG00000123374
3340,ENSG00000123384
3341,ENSG00000123395
3342,ENSG00000123415
3343,ENSG00000123416
3344,ENSG00000123444
3345,ENSG00000123472
3346,ENSG00000123505
3347,ENSG00000123545
3348,ENSG00000123562
3349,ENSG00000123575
3350,ENSG00000123595
3351,ENSG00000123600
3352,ENSG00000123607
3353,ENSG00000123609
3354,ENSG00000123636
3355,ENSG00000123684
3356,ENSG00000123685
3357,ENSG00000123728
3358,ENSG00000123737
3359,ENSG00000123739
3360,ENSG00000123810
3361,ENSG00000123815
3362,ENSG00000123836
3363,ENSG00000123908
3364,ENSG00000123933
3365,ENSG00000123975
3366,ENSG00000123983
3367,ENSG00000123989
3368,ENSG00000123992
3369,ENSG00000124006
3370,ENSG00000124067
3371,ENSG00000124074
3372,ENSG00000124098
3373,ENSG00000124104
3374,ENSG00000124120
3375,ENSG00000124126
3376,ENSG00000124140
3377,ENSG00000124145
3378,ENSG00000124151
3379,ENSG00000124155
3380,ENSG00000124164
3381,ENSG00000124172
3382,ENSG00000124177
3383,ENSG00000124181
3384,ENSG00000124193
3385,ENSG00000124198
3386,ENSG00000124201
3387,ENSG00000124207
3388,ENSG00000124209
3389,ENSG00000124214
3390,ENSG00000124222
3391,ENSG00000124225
3392,ENSG00000124226
3393,ENSG00000124228
3394,ENSG00000124243
3395,ENSG00000124257
3396,ENSG00000124275
3397,ENSG00000124279
3398,ENSG00000124299
3399,ENSG00000124356
3400,ENSG00000124357
3401,ENSG00000124370
3402,ENSG00000124380
3403,ENSG00000124383
3404,ENSG00000124422
3405,ENSG00000124444
3406,ENSG00000124459
3407,ENSG00000124486
3408,ENSG00000124491
3409,ENSG00000124508
3410,ENSG00000124523
3411,ENSG00000124532
3412,ENSG00000124535
3413,ENSG00000124541
3414,ENSG00000124562
3415,ENSG00000124570
3416,ENSG00000124571
3417,ENSG00000124574
3418,ENSG00000124588
3419,ENSG00000124593
3420,ENSG00000124596
3421,ENSG00000124608
3422,ENSG00000124614
3423,ENSG00000124615
3424,ENSG00000124641
3425,ENSG00000124659
3426,ENSG00000124688
3427,ENSG00000124702
3428,ENSG00000124733
3429,ENSG00000124762
3430,ENSG00000124766
3431,ENSG00000124767
3432,ENSG00000124782
3433,ENSG00000124783
3434,ENSG00000124784
3435,ENSG00000124786
3436,ENSG00000124787
3437,ENSG00000124788
3438,ENSG00000124789
3439,ENSG00000124795
3440,ENSG00000124802
3441,ENSG00000124831
3442,ENSG00000124942
3443,ENSG00000125037
3444,ENSG00000125089
3445,ENSG00000125107
3446,ENSG00000125124
3447,ENSG00000125144
3448,ENSG00000125148
3449,ENSG00000125149
3450,ENSG00000125166
3451,ENSG00000125170
3452,ENSG00000125246
3453,ENSG00000125247
3454,ENSG00000125249
3455,ENSG00000125304
3456,ENSG00000125347
3457,ENSG00000125351
3458,ENSG00000125352
3459,ENSG00000125356
3460,ENSG00000125375
3461,ENSG00000125378
3462,ENSG00000125386
3463,ENSG00000125398
3464,ENSG00000125434
3465,ENSG00000125445
3466,ENSG00000125447
3467,ENSG00000125449
3468,ENSG00000125450
3469,ENSG00000125454
3470,ENSG00000125457
3471,ENSG00000125458
3472,ENSG00000125459
3473,ENSG00000125482
3474,ENSG00000125484
3475,ENSG00000125485
3476,ENSG00000125503
3477,ENSG00000125505
3478,ENSG00000125520
3479,ENSG00000125534
3480,ENSG00000125611
3481,ENSG00000125629
3482,ENSG00000125630
3483,ENSG00000125633
3484,ENSG00000125637
3485,ENSG00000125648
3486,ENSG00000125651
3487,ENSG00000125652
3488,ENSG00000125656
3489,ENSG00000125676
3490,ENSG00000125686
3491,ENSG00000125691
3492,ENSG00000125703
3493,ENSG00000125730
3494,ENSG00000125733
3495,ENSG00000125734
3496,ENSG00000125740
3497,ENSG00000125741
3498,ENSG00000125743
3499,ENSG00000125744
3500,ENSG00000125746
3501,ENSG00000125753
3502,ENSG00000125755
3503,ENSG00000125772
3504,ENSG00000125775
3505,ENSG00000125779
3506,ENSG00000125810
3507,ENSG00000125812
3508,ENSG00000125814
3509,ENSG00000125817
3510,ENSG00000125818
3511,ENSG00000125821
3512,ENSG00000125826
3513,ENSG00000125827
3514,ENSG00000125834
3515,ENSG00000125835
3516,ENSG00000125841
3517,ENSG00000125843
3518,ENSG00000125844
3519,ENSG00000125846
3520,ENSG00000125863
3521,ENSG00000125868
3522,ENSG00000125870
3523,ENSG00000125871
3524,ENSG00000125875
3525,ENSG00000125877
3526,ENSG00000125898
3527,ENSG00000125901
3528,ENSG00000125912
3529,ENSG00000125944
3530,ENSG00000125945
3531,ENSG00000125952
3532,ENSG00000125962
3533,ENSG00000125967
3534,ENSG00000125968
3535,ENSG00000125970
3536,ENSG00000125971
3537,ENSG00000125977
3538,ENSG00000125991
3539,ENSG00000125995
3540,ENSG00000126001
3541,ENSG00000126003
3542,ENSG00000126005
3543,ENSG00000126012
3544,ENSG00000126062
3545,ENSG00000126067
3546,ENSG00000126088
3547,ENSG00000126091
3548,ENSG00000126106
3549,ENSG00000126107
3550,ENSG00000126214
3551,ENSG00000126215
3552,ENSG00000126216
3553,ENSG00000126217
3554,ENSG00000126226
3555,ENSG00000126243
3556,ENSG00000126246
3557,ENSG00000126247
3558,ENSG00000126249
3559,ENSG00000126254
3560,ENSG00000126261
3561,ENSG00000126264
3562,ENSG00000126267
3563,ENSG00000126351
3564,ENSG00000126368
3565,ENSG00000126391
3566,ENSG00000126432
3567,ENSG00000126453
3568,ENSG00000126456
3569,ENSG00000126457
3570,ENSG00000126458
3571,ENSG00000126461
3572,ENSG00000126464
3573,ENSG00000126522
3574,ENSG00000126524
3575,ENSG00000126561
3576,ENSG00000126581
3577,ENSG00000126602
3578,ENSG00000126603
3579,ENSG00000126653
3580,ENSG00000126698
3581,ENSG00000126705
3582,ENSG00000126709
3583,ENSG00000126746
3584,ENSG00000126749
3585,ENSG00000126756
3586,ENSG00000126767
3587,ENSG00000126768
3588,ENSG00000126773
3589,ENSG00000126775
3590,ENSG00000126777
3591,ENSG00000126785
3592,ENSG00000126790
3593,ENSG00000126803
3594,ENSG00000126804
3595,ENSG00000126814
3596,ENSG00000126821
3597,ENSG00000126822
3598,ENSG00000126858
3599,ENSG00000126860
3600,ENSG00000126870
3601,ENSG00000126878
3602,ENSG00000126883
3603,ENSG00000126903
3604,ENSG00000126934
3605,ENSG00000126945
3606,ENSG00000126953
3607,ENSG00000127022
3608,ENSG00000127054
3609,ENSG00000127080
3610,ENSG00000127125
3611,ENSG00000127184
3612,ENSG00000127191
3613,ENSG00000127220
3614,ENSG00000127314
3615,ENSG00000127328
3616,ENSG00000127334
3617,ENSG00000127337
3618,ENSG00000127399
3619,ENSG00000127415
3620,ENSG00000127418
3621,ENSG00000127419
3622,ENSG00000127445
3623,ENSG00000127452
3624,ENSG00000127463
3625,ENSG00000127481
3626,ENSG00000127483
3627,ENSG00000127511
3628,ENSG00000127526
3629,ENSG00000127527
3630,ENSG00000127528
3631,ENSG00000127540
3632,ENSG00000127554
3633,ENSG00000127564
3634,ENSG00000127580
3635,ENSG00000127586
3636,ENSG00000127603
3637,ENSG00000127616
3638,ENSG00000127663
3639,ENSG00000127666
3640,ENSG00000127720
3641,ENSG00000127774
3642,ENSG00000127804
3643,ENSG00000127824
3644,ENSG00000127837
3645,ENSG00000127838
3646,ENSG00000127870
3647,ENSG00000127884
3648,ENSG00000127914
3649,ENSG00000127920
3650,ENSG00000127922
3651,ENSG00000127947
3652,ENSG00000127948
3653,ENSG00000127951
3654,ENSG00000127952
3655,ENSG00000127955
3656,ENSG00000127980
3657,ENSG00000127989
3658,ENSG00000127990
3659,ENSG00000127993
3660,ENSG00000127995
3661,ENSG00000128000
3662,ENSG00000128016
3663,ENSG00000128039
3664,ENSG00000128050
3665,ENSG00000128052
3666,ENSG00000128059
3667,ENSG00000128159
3668,ENSG00000128185
3669,ENSG00000128191
3670,ENSG00000128228
3671,ENSG00000128245
3672,ENSG00000128272
3673,ENSG00000128274
3674,ENSG00000128283
3675,ENSG00000128284
3676,ENSG00000128294
3677,ENSG00000128309
3678,ENSG00000128311
3679,ENSG00000128335
3680,ENSG00000128463
3681,ENSG00000128487
3682,ENSG00000128512
3683,ENSG00000128513
3684,ENSG00000128524
3685,ENSG00000128534
3686,ENSG00000128563
3687,ENSG00000128567
3688,ENSG00000128581
3689,ENSG00000128585
3690,ENSG00000128590
3691,ENSG00000128595
3692,ENSG00000128602
3693,ENSG00000128604
3694,ENSG00000128607
3695,ENSG00000128609
3696,ENSG00000128626
3697,ENSG00000128641
3698,ENSG00000128654
3699,ENSG00000128656
3700,ENSG00000128694
3701,ENSG00000128699
3702,ENSG00000128708
3703,ENSG00000128731
3704,ENSG00000128739
3705,ENSG00000128789
3706,ENSG00000128791
3707,ENSG00000128805
3708,ENSG00000128829
3709,ENSG00000128886
3710,ENSG00000128891
3711,ENSG00000128908
3712,ENSG00000128915
3713,ENSG00000128917
3714,ENSG00000128923
3715,ENSG00000128928
3716,ENSG00000128944
3717,ENSG00000128951
3718,ENSG00000128973
3719,ENSG00000128989
3720,ENSG00000129003
3721,ENSG00000129007
3722,ENSG00000129009
3723,ENSG00000129038
3724,ENSG00000129055
3725,ENSG00000129071
3726,ENSG00000129083
3727,ENSG00000129084
3728,ENSG00000129103
3729,ENSG00000129116
3730,ENSG00000129128
3731,ENSG00000129158
3732,ENSG00000129187
3733,ENSG00000129197
3734,ENSG00000129219
3735,ENSG00000129235
3736,ENSG00000129245
3737,ENSG00000129250
3738,ENSG00000129255
3739,ENSG00000129292
3740,ENSG00000129315
3741,ENSG00000129347
3742,ENSG00000129351
3743,ENSG00000129353
3744,ENSG00000129355
3745,ENSG00000129422
3746,ENSG00000129460
3747,ENSG00000129467
3748,ENSG00000129472
3749,ENSG00000129473
3750,ENSG00000129474
3751,ENSG00000129480
3752,ENSG00000129484
3753,ENSG00000129493
3754,ENSG00000129515
3755,ENSG00000129518
3756,ENSG00000129521
3757,ENSG00000129534
3758,ENSG00000129538
3759,ENSG00000129559
3760,ENSG00000129562
3761,ENSG00000129566
3762,ENSG00000129625
3763,ENSG00000129636
3764,ENSG00000129657
3765,ENSG00000129667
3766,ENSG00000129675
3767,ENSG00000129691
3768,ENSG00000129696
